prodCat,prodPcat,prodName,lowPrice,avgPrice,highPrice,place,unitInfo,pubDate
水果,梨类,贵妃梨,1.2,1.5,1.35,,斤,2021-11-02 00:00:00
水果,柑橘类,蜜桔,1.2,2.4,1.8,,斤,2021-11-02 00:00:00
水果,柑橘类,小叶桔,2.0,2.5,2.25,,斤,2021-11-02 00:00:00
水果,柑橘类,南丰蜜桔,3.5,4.0,3.75,,斤,2021-11-02 00:00:00
水果,柑橘类,砂糖橘,5.5,7.0,6.25,,斤,2021-11-02 00:00:00
水果,柑橘类,耙耙柑（丑橘）,2.5,3.5,3.0,,斤,2021-11-02 00:00:00
水果,柑橘类,爱媛,4.5,6.0,5.25,,斤,2021-11-02 00:00:00
水果,柑橘类,赣南脐橙Ф65-Ф95,3.5,4.5,4.0,,斤,2021-11-02 00:00:00
水果,柑橘类,冰糖橙,1.8,3.5,2.65,,斤,2021-11-02 00:00:00
水果,柑橘类,金桔,6.0,8.0,7.0,,斤,2021-11-02 00:00:00
水果,甜瓜类,玉菇,3.0,3.8,3.4,,斤,2021-11-02 00:00:00
水果,甜瓜类,网纹,3.5,4.5,4.0,,斤,2021-11-02 00:00:00
水果,甜瓜类,西洲蜜,1.8,2.4,2.1,,斤,2021-11-02 00:00:00
水果,甜瓜类,羊角蜜,3.0,3.5,3.25,,斤,2021-11-02 00:00:00
水果,甜瓜类,花蕾甜瓜,2.8,3.5,3.15,,斤,2021-11-02 00:00:00
水果,甜瓜类,绿宝甜瓜,2.5,3.5,3.0,,斤,2021-11-02 00:00:00
水果,甜瓜类,博阳,2.8,3.5,3.15,,斤,2021-11-02 00:00:00
水果,甜瓜类,久红瑞,1.8,3.0,2.4,,斤,2021-11-02 00:00:00
水果,苹果类,富士,1.8,2.4,2.1,,斤,2021-11-02 00:00:00
水果,苹果类,富士,2.8,3.8,3.3,,斤,2021-11-02 00:00:00
水果,苹果类,富士,2.0,2.5,2.25,,斤,2021-11-02 00:00:00
水果,苹果类,黄元帅,1.6,2.4,2.0,,斤,2021-11-02 00:00:00
水果,苹果类,花牛,1.5,2.8,2.15,,斤,2021-11-02 00:00:00
水果,苹果类,阿克苏,3.5,4.5,4.0,新疆,斤,2021-11-02 00:00:00
水果,苹果类,国光,1.6,2.4,2.0,,斤,2021-11-02 00:00:00
水果,苹果类,寒富苹果,1.5,1.8,1.65,辽宁,斤,2021-11-02 00:00:00
水果,苹果类,王林,1.2,1.5,1.35,,斤,2021-11-02 00:00:00
水果,葡萄类,阳光玫瑰,10.0,23.0,16.5,,斤,2021-11-02 00:00:00
水果,葡萄类,红提,4.0,5.0,4.5,,斤,2021-11-02 00:00:00
水果,葡萄类,红宝石,4.5,5.0,4.75,,斤,2021-11-02 00:00:00
水果,葡萄类,克伦生,6.0,8.0,7.0,,斤,2021-11-02 00:00:00
水果,葡萄类,辽峰,3.5,5.5,4.5,,斤,2021-11-02 00:00:00
水果,葡萄类,新疆无核,3.8,5.0,4.4,,斤,2021-11-02 00:00:00
水果,葡萄类,巨峰,2.5,3.0,2.75,,斤,2021-11-02 00:00:00
水果,葡萄类,木纳格,3.0,4.8,3.9,,斤,2021-11-02 00:00:00
水果,葡萄类,紫甜,4.0,5.0,4.5,,斤,2021-11-02 00:00:00
水果,芒果类,凯特,4.0,4.5,4.25,,斤,2021-11-02 00:00:00
水果,芒果类,肯特\新世纪\澳芒,4.0,6.0,5.0,,斤,2021-11-02 00:00:00
水果,芒果类,水仙芒果,10.0,11.0,10.5,,斤,2021-11-02 00:00:00
肉禽蛋,猪肉类,白条猪,10.75,10.75,10.75,,斤,2021-11-02 00:00:00
肉禽蛋,猪肉类,白条猪,9.25,9.25,9.25,,斤,2021-11-02 00:00:00
肉禽蛋,猪肉类,前臀尖,10.0,11.0,10.5,,斤,2021-11-02 00:00:00
肉禽蛋,猪肉类,前臀尖,9.5,10.0,9.75,,斤,2021-11-02 00:00:00
肉禽蛋,猪肉类,后臀尖,10.0,11.0,10.5,,斤,2021-11-02 00:00:00
肉禽蛋,猪肉类,后臀尖,9.5,10.0,9.75,,斤,2021-11-02 00:00:00
肉禽蛋,猪肉类,五花肉,11.5,13.0,12.25,,斤,2021-11-02 00:00:00
肉禽蛋,猪肉类,五花肉,10.0,11.5,10.75,,斤,2021-11-02 00:00:00
肉禽蛋,猪肉类,纯通脊,11.0,12.0,11.5,,斤,2021-11-02 00:00:00
肉禽蛋,猪肉类,通脊,9.0,10.0,9.5,,斤,2021-11-02 00:00:00
肉禽蛋,猪肉类,纯瘦肉,10.5,11.0,10.75,,斤,2021-11-02 00:00:00
肉禽蛋,猪肉类,护心肉,13.0,13.0,13.0,,斤,2021-11-02 00:00:00
肉禽蛋,猪肉类,前肘,8.0,10.0,9.0,,斤,2021-11-02 00:00:00
肉禽蛋,猪肉类,后肘（带骨）,7.0,8.0,7.5,,斤,2021-11-02 00:00:00
肉禽蛋,猪肉类,后肘（去骨）,9.0,9.5,9.25,,斤,2021-11-02 00:00:00
肉禽蛋,猪肉类,猪尾巴,38.0,38.0,38.0,,斤,2021-11-02 00:00:00
肉禽蛋,猪肉类,猪蹄,17.0,17.0,17.0,,斤,2021-11-02 00:00:00
肉禽蛋,猪肉类,纯排骨,19.0,23.0,21.0,,斤,2021-11-02 00:00:00
肉禽蛋,猪肉类,纯腔骨,8.0,10.0,9.0,,斤,2021-11-02 00:00:00
肉禽蛋,猪肉类,腔排骨,13.0,15.0,14.0,,斤,2021-11-02 00:00:00
肉禽蛋,猪肉类,棒骨,9.0,10.0,9.5,,斤,2021-11-02 00:00:00
肉禽蛋,猪肉类,猪头,9.0,9.0,9.0,,斤,2021-11-02 00:00:00
肉禽蛋,猪肉类,猪口条,14.0,14.0,14.0,,斤,2021-11-02 00:00:00
肉禽蛋,猪肉类,猪耳,26.0,26.0,26.0,,斤,2021-11-02 00:00:00
肉禽蛋,猪肉类,猪脑,28.0,30.0,29.0,,斤,2021-11-02 00:00:00
肉禽蛋,猪肉类,猪肚,16.0,16.0,16.0,,斤,2021-11-02 00:00:00
肉禽蛋,猪肉类,猪板油,6.0,6.0,6.0,,斤,2021-11-02 00:00:00
肉禽蛋,猪肉类,肥膘肉,4.0,5.0,4.5,,斤,2021-11-02 00:00:00
肉禽蛋,猪肉类,猪腰子,14.0,15.0,14.5,,斤,2021-11-02 00:00:00
肉禽蛋,猪肉类,猪心,8.0,8.0,8.0,,斤,2021-11-02 00:00:00
肉禽蛋,猪肉类,猪肝,5.0,5.0,5.0,,斤,2021-11-02 00:00:00
肉禽蛋,猪肉类,猪肺,3.0,4.0,3.5,,个,2021-11-02 00:00:00
肉禽蛋,猪肉类,猪皮,3.0,5.0,4.0,,斤,2021-11-02 00:00:00
肉禽蛋,猪肉类,猪肠头,16.0,16.0,16.0,,斤,2021-11-02 00:00:00
肉禽蛋,猪肉类,猪肠,14.0,14.0,14.0,,斤,2021-11-02 00:00:00
肉禽蛋,牛肉类,整牛,32.5,32.75,32.63,,斤,2021-11-02 00:00:00
肉禽蛋,牛肉类,牛前腱,36.5,37.0,36.75,,斤,2021-11-02 00:00:00
肉禽蛋,牛肉类,牛后腱,36.5,37.0,36.75,,斤,2021-11-02 00:00:00
肉禽蛋,牛肉类,牛前腿,34.0,34.0,34.0,,斤,2021-11-02 00:00:00
肉禽蛋,牛肉类,牛后腿,34.0,34.0,34.0,,斤,2021-11-02 00:00:00
肉禽蛋,牛肉类,牛腰窝,34.0,34.0,34.0,,斤,2021-11-02 00:00:00
肉禽蛋,牛肉类,牛柳,37.0,37.0,37.0,,斤,2021-11-02 00:00:00
肉禽蛋,牛肉类,精牛柳,40.0,42.0,41.0,,斤,2021-11-02 00:00:00
肉禽蛋,牛肉类,牛腩,33.0,34.0,33.5,,斤,2021-11-02 00:00:00
肉禽蛋,牛肉类,牛林,33.0,34.0,33.5,,斤,2021-11-02 00:00:00
肉禽蛋,牛肉类,牛油,5.0,5.0,5.0,,斤,2021-11-02 00:00:00
肉禽蛋,牛肉类,牛金钱腱,48.0,50.0,49.0,,斤,2021-11-02 00:00:00
肉禽蛋,牛肉类,牛骨,5.0,5.0,5.0,,斤,2021-11-02 00:00:00
肉禽蛋,牛肉类,牛排骨,30.0,30.0,30.0,,斤,2021-11-02 00:00:00
肉禽蛋,牛肉类,牛板筋,34.0,35.0,34.5,,斤,2021-11-02 00:00:00
肉禽蛋,牛肉类,牛尾,30.0,30.0,30.0,,斤,2021-11-02 00:00:00
水果,柑橘类,蜜柚,1.8,2.8,2.3,,斤,2021-11-02 00:00:00
水果,柑橘类,蜜柚,1.0,1.6,1.3,,斤,2021-11-02 00:00:00
水果,桃李杏类,青州蜜桃,2.0,3.0,2.5,,斤,2021-11-02 00:00:00
水果,桃李杏类,晚蜜,3.0,5.0,4.0,,斤,2021-11-02 00:00:00
水果,桃李杏类,猕猴桃,3.5,5.5,4.5,,斤,2021-11-02 00:00:00
水果,桃李杏类,猕猴桃,2.0,2.6,2.3,,斤,2021-11-02 00:00:00
水果,桃李杏类,猕猴桃,1.8,2.4,2.1,,斤,2021-11-02 00:00:00
水果,桃李杏类,李子,1.0,3.0,2.0,,斤,2021-11-02 00:00:00
水果,桃李杏类,西梅,16.0,17.0,16.5,新疆,斤,2021-11-02 00:00:00
水果,西瓜类,无籽小号-大号,2.6,3.2,2.9,,斤,2021-11-02 00:00:00
水果,西瓜类,麒麟、甜蜜蜜,3.0,4.2,3.6,,斤,2021-11-02 00:00:00
水果,西瓜类,黑美人,2.8,3.0,2.9,,斤,2021-11-02 00:00:00
水果,西瓜类,特小凤,2.5,2.8,2.65,,斤,2021-11-02 00:00:00
水果,西瓜类,L600吊秧瓜,3.0,4.0,3.5,,斤,2021-11-02 00:00:00
水果,西瓜类,甜王,2.6,2.8,2.7,,斤,2021-11-02 00:00:00
水果,香蕉类,国产香蕉,1.8,2.2,2.0,,斤,2021-11-02 00:00:00
水果,香蕉类,南美、菲律宾香蕉,2.5,3.3,2.9,,斤,2021-11-02 00:00:00
水果,香蕉类,泰国香蕉,6.5,7.5,7.0,,斤,2021-11-02 00:00:00
水果,甜瓜类,晓蜜25号,2.2,2.6,2.4,,斤,2021-11-02 00:00:00
水果,甜瓜类,黄金瓜,3.0,3.5,3.25,,斤,2021-11-02 00:00:00
肉禽蛋,禽蛋类,肉鸡,6.5,6.5,6.5,,斤,2021-11-02 00:00:00
肉禽蛋,禽蛋类,鸡胸,6.5,7.0,6.75,,斤,2021-11-02 00:00:00
肉禽蛋,禽蛋类,鸡翅,10.0,10.5,10.25,,斤,2021-11-02 00:00:00
肉禽蛋,禽蛋类,鸡翅尖,7.0,7.5,7.25,,斤,2021-11-02 00:00:00
肉禽蛋,禽蛋类,鸡翅中,20.0,20.0,20.0,,斤,2021-11-02 00:00:00
肉禽蛋,禽蛋类,鸡翅根,7.5,7.5,7.5,,斤,2021-11-02 00:00:00
肉禽蛋,禽蛋类,鸡边腿,6.5,7.0,6.75,,斤,2021-11-02 00:00:00
肉禽蛋,禽蛋类,鸡排腿,7.0,7.5,7.25,,斤,2021-11-02 00:00:00
肉禽蛋,禽蛋类,鸡琵琶腿,7.0,7.5,7.25,,斤,2021-11-02 00:00:00
肉禽蛋,禽蛋类,鸡胗,12.0,16.0,14.0,,斤,2021-11-02 00:00:00
肉禽蛋,禽蛋类,鸡爪,15.0,15.0,15.0,,斤,2021-11-02 00:00:00
肉禽蛋,禽蛋类,鸡心,6.0,6.0,6.0,,斤,2021-11-02 00:00:00
肉禽蛋,禽蛋类,鸡肝,2.5,2.5,2.5,,斤,2021-11-02 00:00:00
肉禽蛋,禽蛋类,鸡脖子,4.5,4.5,4.5,,斤,2021-11-02 00:00:00
肉禽蛋,禽蛋类,鸡头,2.5,2.5,2.5,,斤,2021-11-02 00:00:00
肉禽蛋,禽蛋类,鸡架子,2.5,2.5,2.5,,斤,2021-11-02 00:00:00
肉禽蛋,禽蛋类,白条乌鸡,11.0,11.0,11.0,,斤,2021-11-02 00:00:00
肉禽蛋,禽蛋类,黑爪公鸡,12.0,12.0,12.0,,斤,2021-11-02 00:00:00
肉禽蛋,禽蛋类,鸭腿,6.0,6.5,6.25,,斤,2021-11-02 00:00:00
肉禽蛋,禽蛋类,白条湖鸭,7.0,7.0,7.0,,斤,2021-11-02 00:00:00
肉禽蛋,禽蛋类,箱鸡蛋,232.0,240.0,236.0,,箱,2021-11-02 00:00:00
肉禽蛋,禽蛋类,箱鸡蛋,5.27,5.45,5.36,,斤,2021-11-02 00:00:00
肉禽蛋,禽蛋类,散鸡蛋,5.6,5.6,5.6,,斤,2021-11-02 00:00:00
肉禽蛋,禽蛋类,生鸭蛋,6.7,7.5,7.1,,斤,2021-11-02 00:00:00
肉禽蛋,禽蛋类,熟鸭蛋,7.3,8.5,7.9,,斤,2021-11-02 00:00:00
肉禽蛋,禽蛋类,松花蛋,7.2,8.5,7.85,,斤,2021-11-02 00:00:00
肉禽蛋,禽蛋类,鹅蛋,13.0,15.0,14.0,,斤,2021-11-02 00:00:00
肉禽蛋,禽蛋类,鹌鹑蛋,6.4,7.0,6.7,,斤,2021-11-02 00:00:00
肉禽蛋,禽蛋类,柴鸡蛋,5.5,9.5,7.5,,斤,2021-11-02 00:00:00
肉禽蛋,禽蛋类,乌鸡蛋,8.0,9.5,8.75,,斤,2021-11-02 00:00:00
肉禽蛋,禽蛋类,鸵鸟蛋,100.0,110.0,105.0,,个,2021-11-02 00:00:00
肉禽蛋,禽蛋类,鸽子蛋,3.0,3.0,3.0,,个,2021-11-02 00:00:00
水产,淡水鱼,鲤鱼,6.0,6.5,6.25,,斤,2021-11-02 00:00:00
水产,淡水鱼,鲤鱼,6.5,6.5,6.5,,斤,2021-11-02 00:00:00
水产,淡水鱼,草鱼,7.0,7.5,7.25,,斤,2021-11-02 00:00:00
水产,淡水鱼,草鱼,7.5,8.0,7.75,,斤,2021-11-02 00:00:00
水产,淡水鱼,鲫鱼,8.0,9.0,8.5,,斤,2021-11-02 00:00:00
水产,淡水鱼,鲫鱼,9.0,10.0,9.5,,斤,2021-11-02 00:00:00
水产,淡水鱼,鲫鱼,10.0,11.0,10.5,,斤,2021-11-02 00:00:00
水产,淡水鱼,胖头鱼,8.0,9.0,8.5,,斤,2021-11-02 00:00:00
肉禽蛋,牛肉类,牛上脑,34.0,34.0,34.0,,斤,2021-11-02 00:00:00
肉禽蛋,羊肉类,整羊,24.0,25.5,24.75,,斤,2021-11-02 00:00:00
肉禽蛋,羊肉类,去骨羊前腿,34.0,34.0,34.0,,斤,2021-11-02 00:00:00
肉禽蛋,羊肉类,去骨羊后腿,35.0,35.0,35.0,,斤,2021-11-02 00:00:00
肉禽蛋,羊肉类,羊腰窝,33.0,33.0,33.0,,斤,2021-11-02 00:00:00
肉禽蛋,羊肉类,羊肉片,34.0,38.0,36.0,,斤,2021-11-02 00:00:00
肉禽蛋,羊肉类,羊腰子,15.0,15.0,15.0,,个,2021-11-02 00:00:00
肉禽蛋,羊肉类,羊蝎子,17.0,18.0,17.5,,斤,2021-11-02 00:00:00
肉禽蛋,羊肉类,羊蝎子,26.0,26.0,26.0,,斤,2021-11-02 00:00:00
肉禽蛋,羊肉类,羊排骨,25.0,26.0,25.5,,斤,2021-11-02 00:00:00
肉禽蛋,羊肉类,羊尾巴油,8.0,8.0,8.0,,斤,2021-11-02 00:00:00
肉禽蛋,羊肉类,羊小腿,23.0,24.0,23.5,,斤,2021-11-02 00:00:00
